0,1,2,3
29.0,282.8925,0.0,0.0
139.0,444.015,0.0,0.0
1009.0,1727.0550000000003,0.0,0.0
168.0,487.08000000000004,0.0,0.0
186.0,513.8100000000001,0.0,0.0
39.0,297.0,0.0,0.0
1853.0,2970.0,0.0,0.0
64.0,333.38250000000005,0.0,0.0
115.0,408.375,0.0,0.0
110.0,400.95000000000005,0.0,0.0
0.0,135.135,0.0,0.0
492.0,965.25,0.0,0.0
76.0,351.94500000000005,0.0,0.0
644.0,1188.0,0.0,0.0
90.0,372.735,0.0,0.0
0.0,167.805,0.0,0.0
204.0,539.7975,0.0,0.0
29.0,282.15000000000003,0.0,0.0
191.0,520.4925000000001,0.0,0.0
0.0,229.43249999999998,0.0,0.0
0.0,149.98499999999999,0.0,0.0
14.0,259.875,0.0,0.0
0.0,222.75,0.0,0.0
928.0,1606.77,0.0,0.0
442.0,891.0,0.0,0.0
356.0,764.775,0.0,0.0
0.0,217.5525,0.0,0.0
0.0,219.78000000000003,0.0,0.0
89.0,371.25,0.0,0.0
30.0,283.635,0.0,0.0
0.0,133.65,0.0,0.0
127.0,426.9375,0.0,0.0
190.0,519.75,0.0,0.0
845.0,1485.0,0.0,0.0
0.0,216.06750000000002,0.0,0.0
0.0,200.47500000000002,0.0,0.0
28.0,280.665,0.0,0.0
174.0,496.7325000000001,0.0,0.0
603.0,1128.6000000000001,0.0,0.0
500.0,977.1300000000001,0.0,0.0
1097.0,1856.25,0.0,0.0
77.0,353.43,0.0,0.0
0.0,185.625,0.0,0.0
64.0,334.125,0.0,0.0
946.0,1633.5,0.0,0.0
193.0,523.4625000000001,0.0,0.0
1097.0,1856.25,0.0,0.0
0.0,133.65,0.0,0.0
366.0,779.625,0.0,0.0
89.0,371.25,0.0,0.0
14.0,259.875,0.0,0.0
0.0,133.65,0.0,0.0
14.0,259.875,0.0,0.0
322.0,714.2850000000001,0.0,0.0
190.0,519.75,0.0,0.0
0.0,189.3375,0.0,0.0
49.0,311.84999999999997,0.0,0.0
492.0,965.25,0.0,0.0
115.0,408.375,0.0,0.0
0.0,178.9425,0.0,0.0
9.0,252.45000000000002,0.0,0.0
125.0,423.225,0.0,0.0
165.0,482.625,0.0,0.0
0.0,133.65,0.0,0.0
79.0,356.40000000000003,0.0,0.0
0.0,150.72750000000002,0.0,0.0
374.0,790.0200000000001,0.0,0.0
0.0,174.48749999999998,0.0,0.0
14.0,259.875,0.0,0.0
0.0,229.43249999999998,0.0,0.0
241.0,594.0,0.0,0.0
0.0,190.07999999999998,0.0,0.0
38.0,296.25750000000005,0.0,0.0
362.0,773.685,0.0,0.0
113.0,405.405,0.0,0.0
39.0,297.0,0.0,0.0
62.0,330.4124999999999,0.0,0.0
104.0,393.52500000000003,0.0,0.0
9.0,252.45000000000002,0.0,0.0
457.0,913.2750000000001,0.0,0.0
0.0,177.4575,0.0,0.0
0.0,148.5,0.0,0.0
341.0,742.5,0.0,0.0
454.0,908.0775,0.0,0.0
272.0,640.7775000000001,0.0,0.0
0.0,207.90000000000003,0.0,0.0
0.0,183.39750000000004,0.0,0.0
0.0,222.75,0.0,0.0
64.0,334.125,0.0,0.0
341.0,742.5,0.0,0.0
190.0,519.75,0.0,0.0
0.0,150.72750000000002,0.0,0.0
0.0,222.75,0.0,0.0
79.0,356.40000000000003,0.0,0.0
361.0,772.1999999999999,0.0,0.0
0.0,148.5,0.0,0.0
140.0,445.5,0.0,0.0
0.0,151.47000000000003,0.0,0.0
0.0,133.65,0.0,0.0
0.0,222.75,0.0,0.0
0.0,238.34250000000003,0.0,0.0
291.0,668.25,0.0,0.0
19.0,267.3,0.0,0.0
34.0,289.57500000000005,0.0,0.0
492.0,965.25,0.0,0.0
0.0,163.35,0.0,0.0
119.0,415.0575,0.0,0.0
452.0,905.8500000000001,0.0,0.0
1349.0,2227.5,0.0,0.0
9.0,252.45000000000002,0.0,0.0
0.0,148.5,0.0,0.0
0.0,133.65,0.0,0.0
799.0,1417.4325000000001,0.0,0.0
14.0,259.875,0.0,0.0
19.0,267.3,0.0,0.0
1349.0,2227.5,0.0,0.0
0.0,133.65,0.0,0.0
0.0,222.75,0.0,0.0
0.0,133.65,0.0,0.0
160.0,475.20000000000005,0.0,0.0
485.0,954.1125000000001,0.0,0.0
0.0,178.20000000000002,0.0,0.0
155.0,467.77500000000003,0.0,0.0
32.0,287.34749999999997,0.0,0.0
115.0,408.375,0.0,0.0
276.0,645.975,0.0,0.0
89.0,371.25,0.0,0.0
197.0,530.145,0.0,0.0
94.0,378.675,0.0,0.0
0.0,133.65,0.0,0.0
145.0,452.92500000000007,0.0,0.0
0.0,148.5,0.0,0.0
0.0,239.08500000000004,0.0,0.0
120.0,415.80000000000007,0.0,0.0
0.0,168.54749999999999,0.0,0.0
0.0,148.5,0.0,0.0
0.0,222.75,0.0,0.0
0.0,112.86000000000001,0.0,0.0
140.0,445.5,0.0,0.0
593.0,1113.75,0.0,0.0
0.0,133.65,0.0,0.0
79.0,356.40000000000003,0.0,0.0
593.0,1113.75,0.0,0.0
0.0,163.35,0.0,0.0
28.0,281.4075,0.0,0.0
267.0,632.61,0.0,0.0
89.0,371.25,0.0,0.0
104.0,392.7825,0.0,0.0
189.0,518.265,0.0,0.0
205.0,541.2825,0.0,0.0
2.0,242.055,0.0,0.0
465.0,925.155,0.0,0.0
945.0,1632.7575000000002,0.0,0.0
0.0,201.21750000000003,0.0,0.0
442.0,891.0,0.0,0.0
120.0,415.80000000000007,0.0,0.0
190.0,519.75,0.0,0.0
593.0,1113.75,0.0,0.0
0.0,193.04999999999998,0.0,0.0
1442.0,2364.12,0.0,0.0
0.0,222.75,0.0,0.0
0.0,163.35,0.0,0.0
733.0,1319.4225000000001,0.0,0.0
291.0,668.25,0.0,0.0
442.0,891.0,0.0,0.0
0.0,230.175,0.0,0.0
0.0,162.60750000000002,0.0,0.0
0.0,148.5,0.0,0.0
0.0,200.47500000000002,0.0,0.0
1427.0,2341.8450000000003,0.0,0.0
709.0,1283.7825,0.0,0.0
435.0,881.3475000000001,0.0,0.0
0.0,167.0625,0.0,0.0
1010.0,1727.7975000000004,0.0,0.0
0.0,196.02,0.0,0.0
40.0,298.485,0.0,0.0
93.0,376.4475,0.0,0.0
0.0,185.625,0.0,0.0
190.0,519.75,0.0,0.0
744.0,1336.5,0.0,0.0
19.0,267.3,0.0,0.0
644.0,1188.0,0.0,0.0
0.0,185.625,0.0,0.0
914.0,1585.98,0.0,0.0
382.0,801.9000000000001,0.0,0.0
102.0,390.555,0.0,0.0
0.0,133.65,0.0,0.0
19.0,267.3,0.0,0.0
291.0,668.25,0.0,0.0
0.0,137.3625,0.0,0.0
39.0,297.0,0.0,0.0
0.0,163.35,0.0,0.0
49.0,311.84999999999997,0.0,0.0
0.0,133.65,0.0,0.0
795.0,1411.4925000000003,0.0,0.0
0.0,200.47500000000002,0.0,0.0
0.0,131.4225,0.0,0.0
79.0,356.40000000000003,0.0,0.0
279.0,650.4300000000001,0.0,0.0
39.0,297.0,0.0,0.0
0.0,180.4275,0.0,0.0
140.0,445.5,0.0,0.0
140.0,445.5,0.0,0.0
181.0,506.38500000000005,0.0,0.0
0.0,81.675,0.0,0.0
19.0,267.3,0.0,0.0
0.0,133.65,0.0,0.0
0.0,222.75,0.0,0.0
39.0,297.0,0.0,0.0
294.0,673.4475,0.0,0.0
303.0,686.0699999999999,0.0,0.0
0.0,143.3025,0.0,0.0
0.0,230.175,0.0,0.0
593.0,1113.75,0.0,0.0
0.0,214.5825,0.0,0.0
0.0,237.60000000000002,0.0,0.0
744.0,1336.5,0.0,0.0
64.0,334.125,0.0,0.0
29.0,282.15000000000003,0.0,0.0
21.0,271.01250000000005,0.0,0.0
0.0,185.625,0.0,0.0
66.0,336.3525,0.0,0.0
286.0,661.5675000000001,0.0,0.0
62.0,330.4124999999999,0.0,0.0
0.0,237.60000000000002,0.0,0.0
14.0,259.875,0.0,0.0
29.0,282.15000000000003,0.0,0.0
1562.0,2540.835,0.0,0.0
0.0,158.1525,0.0,0.0
215.0,556.875,0.0,0.0
39.0,297.0,0.0,0.0
0.0,168.54749999999999,0.0,0.0
0.0,222.75,0.0,0.0
115.0,408.375,0.0,0.0
93.0,377.19000000000005,0.0,0.0
0.0,133.65,0.0,0.0
45.0,305.1675,0.0,0.0
14.0,259.875,0.0,0.0
45.0,305.1675,0.0,0.0
190.0,519.75,0.0,0.0
241.0,594.0,0.0,0.0
43.0,303.6825,0.0,0.0
0.0,222.75,0.0,0.0
300.0,682.3575000000001,0.0,0.0
0.0,161.1225,0.0,0.0
30.0,283.635,0.0,0.0
229.0,577.665,0.0,0.0
0.0,210.86999999999998,0.0,0.0
140.0,445.5,0.0,0.0
7.0,249.48000000000002,0.0,0.0
0.0,133.65,0.0,0.0
0.0,148.5,0.0,0.0
0.0,226.46250000000003,0.0,0.0
88.0,369.02250000000004,0.0,0.0
341.0,742.5,0.0,0.0
0.0,222.75,0.0,0.0
165.0,482.625,0.0,0.0
0.0,236.11500000000004,0.0,0.0
341.0,742.5,0.0,0.0
165.0,482.625,0.0,0.0
79.0,356.40000000000003,0.0,0.0
341.0,742.5,0.0,0.0
0.0,148.5,0.0,0.0
0.0,148.5,0.0,0.0
0.0,222.75,0.0,0.0
543.0,1039.5,0.0,0.0
120.0,415.80000000000007,0.0,0.0
370.0,785.565,0.0,0.0
0.0,147.7575,0.0,0.0
62.0,331.15500000000003,0.0,0.0
655.0,1204.335,0.0,0.0
341.0,742.5,0.0,0.0
105.0,394.26750000000004,0.0,0.0
0.0,178.20000000000002,0.0,0.0
190.0,519.75,0.0,0.0
266.0,631.1249999999999,0.0,0.0
0.0,162.60750000000002,0.0,0.0
0.0,178.20000000000002,0.0,0.0
0.0,133.65,0.0,0.0
0.0,185.625,0.0,0.0
0.0,148.5,0.0,0.0
291.0,668.25,0.0,0.0
19.0,267.3,0.0,0.0
321.0,712.0575,0.0,0.0
0.0,133.65,0.0,0.0
288.0,663.7950000000001,0.0,0.0
0.0,148.5,0.0,0.0
140.0,445.5,0.0,0.0
0.0,189.3375,0.0,0.0
110.0,400.95000000000005,0.0,0.0
19.0,267.3,0.0,0.0
0.0,214.5825,0.0,0.0
1853.0,2970.0,0.0,0.0
442.0,891.0,0.0,0.0
190.0,519.75,0.0,0.0
0.0,148.5,0.0,0.0
39.0,297.0,0.0,0.0
24.0,274.725,0.0,0.0
336.0,735.0749999999999,0.0,0.0
10.0,254.67750000000004,0.0,0.0
160.0,475.20000000000005,0.0,0.0
39.0,297.0,0.0,0.0
0.0,203.445,0.0,0.0
241.0,594.0,0.0,0.0
0.0,148.5,0.0,0.0
341.0,742.5,0.0,0.0
0.0,206.41500000000002,0.0,0.0
43.0,303.6825,0.0,0.0
0.0,236.85750000000004,0.0,0.0
0.0,170.775,0.0,0.0
896.0,1559.25,0.0,0.0
113.0,406.14750000000004,0.0,0.0
110.0,400.95000000000005,0.0,0.0
140.0,445.5,0.0,0.0
0.0,159.63750000000002,0.0,0.0
241.0,594.0,0.0,0.0
140.0,445.5,0.0,0.0
428.0,870.9525,0.0,0.0
0.0,133.65,0.0,0.0
140.0,445.5,0.0,0.0
303.0,686.0699999999999,0.0,0.0
0.0,207.90000000000003,0.0,0.0
0.0,133.65,0.0,0.0
470.0,932.58,0.0,0.0
0.0,222.75,0.0,0.0
627.0,1163.4975,0.0,0.0
0.0,166.32,0.0,0.0
146.0,455.1525000000001,0.0,0.0
0.0,222.75,0.0,0.0
74.0,348.97499999999997,0.0,0.0
189.0,518.265,0.0,0.0
37.0,294.03000000000003,0.0,0.0
89.0,371.25,0.0,0.0
64.0,334.125,0.0,0.0
0.0,133.65,0.0,0.0
442.0,891.0,0.0,0.0
78.0,354.1725,0.0,0.0
341.0,742.5,0.0,0.0
2.0,242.055,0.0,0.0
341.0,742.5,0.0,0.0
200.0,534.8747250000001,0.0,0.0
0.0,163.35,0.0,0.0
155.0,468.51750000000004,0.0,0.0
89.0,371.25,0.0,0.0
0.0,148.5,0.0,0.0
89.0,371.25,0.0,0.0
0.0,144.78750000000002,0.0,0.0
0.0,133.65,0.0,0.0
0.0,149.2425,0.0,0.0
0.0,235.3725,0.0,0.0
0.0,224.235,0.0,0.0
704.0,1277.1000000000001,0.0,0.0
41.0,300.71250000000003,0.0,0.0
0.0,196.76250000000002,0.0,0.0
1064.0,1807.245,0.0,0.0
744.0,1336.5,0.0,0.0
0.0,133.65,0.0,0.0
89.0,371.25,0.0,0.0
0.0,133.65,0.0,0.0
205.0,542.0250000000001,0.0,0.0
264.0,628.8975,0.0,0.0
0.0,230.175,0.0,0.0
14.0,259.875,0.0,0.0
0.0,133.65,0.0,0.0
241.0,594.0,0.0,0.0
241.0,594.0,0.0,0.0
241.0,594.7425000000001,0.0,0.0
89.0,371.25,0.0,0.0
1491.0,2436.1425,0.0,0.0
0.0,222.75,0.0,0.0
234.0,584.3475000000001,0.0,0.0
0.0,222.75,0.0,0.0
593.0,1113.75,0.0,0.0
1147.0,1930.5,0.0,0.0
565.0,1072.9125000000001,0.0,0.0
230.0,579.1500000000001,0.0,0.0
0.0,222.75,0.0,0.0
0.0,178.20000000000002,0.0,0.0
0.0,185.625,0.0,0.0
0.0,191.565,0.0,0.0
180.0,504.1575,0.0,0.0
0.0,193.04999999999998,0.0,0.0
0.0,222.75,0.0,0.0
130.0,430.65000000000003,0.0,0.0
0.0,149.2425,0.0,0.0
94.0,378.675,0.0,0.0
89.0,371.25,0.0,0.0
0.0,133.65,0.0,0.0
518.0,1002.375,0.0,0.0
0.0,148.5,0.0,0.0
713.0,1289.7225,0.0,0.0
213.0,553.905,0.0,0.0
442.0,891.0,0.0,0.0
0.0,148.5,0.0,0.0
140.0,445.5,0.0,0.0
16.0,263.58750000000003,0.0,0.0
64.0,334.125,0.0,0.0
0.0,233.145,0.0,0.0
140.0,445.5,0.0,0.0
442.0,891.0,0.0,0.0
64.0,334.125,0.0,0.0
38.0,295.515,0.0,0.0
99.0,386.09999999999997,0.0,0.0
0.0,185.625,0.0,0.0
593.0,1113.75,0.0,0.0
114.0,407.6325,0.0,0.0
2709.0,4232.25,0.0,0.0
593.0,1113.75,0.0,0.0
209.0,547.9650000000001,0.0,0.0
0.0,226.46250000000003,0.0,0.0
0.0,148.5,0.0,0.0
140.0,445.5,0.0,0.0
39.0,297.0,0.0,0.0
0.0,222.75,0.0,0.0
19.0,267.3,0.0,0.0
0.0,148.5,0.0,0.0
14.0,259.875,0.0,0.0
0.0,133.65,0.0,0.0
0.0,193.04999999999998,0.0,0.0
0.0,173.0025,0.0,0.0
71.0,344.52,0.0,0.0
370.0,785.565,0.0,0.0
110.0,400.95000000000005,0.0,0.0
29.0,282.15000000000003,0.0,0.0
90.0,371.9925,0.0,0.0
140.0,445.5,0.0,0.0
0.0,193.04999999999998,0.0,0.0
0.0,222.75,0.0,0.0
132.0,434.36250000000007,0.0,0.0
241.0,594.0,0.0,0.0
39.0,297.0,0.0,0.0
696.0,1265.22,0.0,0.0
341.0,742.5,0.0,0.0
0.0,175.97250000000003,0.0,0.0
14.0,259.875,0.0,0.0
0.0,148.5,0.0,0.0
0.0,137.3625,0.0,0.0
0.0,176.715,0.0,0.0
0.0,148.5,0.0,0.0
89.0,371.25,0.0,0.0
12.0,256.90500000000003,0.0,0.0
216.0,557.6175,0.0,0.0
94.0,378.675,0.0,0.0
301.0,683.1,0.0,0.0
79.0,356.40000000000003,0.0,0.0
41.0,299.96999999999997,0.0,0.0
0.0,222.75,0.0,0.0
97.0,383.13,0.0,0.0
310.0,696.4650000000001,0.0,0.0
0.0,227.20499999999998,0.0,0.0
102.0,389.8125,0.0,0.0
0.0,133.65,0.0,0.0
321.0,712.8000000000001,0.0,0.0
46.0,306.65250000000003,0.0,0.0
0.0,133.65,0.0,0.0
291.0,668.25,0.0,0.0
99.0,386.09999999999997,0.0,0.0
140.0,445.5,0.0,0.0
137.0,441.7875,0.0,0.0
180.0,504.90000000000003,0.0,0.0
69.0,341.55,0.0,0.0
140.0,445.5,0.0,0.0
0.0,173.74499999999998,0.0,0.0
89.0,371.25,0.0,0.0
0.0,143.3025,0.0,0.0
14.0,259.875,0.0,0.0
694.0,1262.2499999999998,0.0,0.0
228.0,576.1800000000001,0.0,0.0
89.0,371.25,0.0,0.0
168.0,487.08000000000004,0.0,0.0
115.0,408.375,0.0,0.0
1349.0,2227.5,0.0,0.0
0.0,173.0025,0.0,0.0
19.0,268.0425,0.0,0.0
0.0,173.0025,0.0,0.0
69.0,341.55,0.0,0.0
41.0,300.71250000000003,0.0,0.0
0.0,138.8475,0.0,0.0
0.0,133.65,0.0,0.0
0.0,163.35,0.0,0.0
39.0,297.0,0.0,0.0
0.0,133.65,0.0,0.0
0.0,170.775,0.0,0.0
89.0,371.25,0.0,0.0
0.0,163.35,0.0,0.0
603.0,1128.6000000000001,0.0,0.0
366.0,779.625,0.0,0.0
0.0,167.805,0.0,0.0
64.0,334.125,0.0,0.0
0.0,222.75,0.0,0.0
140.0,445.5,0.0,0.0
442.0,891.0,0.0,0.0
0.0,148.5,0.0,0.0
0.0,170.775,0.0,0.0
609.0,1136.7675,0.0,0.0
30.0,284.3775,0.0,0.0
442.0,891.0,0.0,0.0
12.0,257.64750000000004,0.0,0.0
39.0,297.0,0.0,0.0
160.0,475.20000000000005,0.0,0.0
0.0,222.75,0.0,0.0
323.0,715.0275000000001,0.0,0.0
12.0,257.64750000000004,0.0,0.0
43.0,303.6825,0.0,0.0
14.0,259.875,0.0,0.0
0.0,133.65,0.0,0.0
315.0,703.8900000000001,0.0,0.0
0.0,207.90000000000003,0.0,0.0
180.0,504.90000000000003,0.0,0.0
0.0,133.65,0.0,0.0
0.0,237.60000000000002,0.0,0.0
64.0,334.125,0.0,0.0
0.0,225.72000000000003,0.0,0.0
34.0,289.57500000000005,0.0,0.0
2357.0,3712.5,0.0,0.0
0.0,222.75,0.0,0.0
0.0,170.775,0.0,0.0
0.0,143.3025,0.0,0.0
89.0,371.25,0.0,0.0
0.0,163.35,0.0,0.0
2861.0,4455.0,0.0,0.0
64.0,334.125,0.0,0.0
0.0,148.5,0.0,0.0
128.0,427.68,0.0,0.0
226.0,573.21,0.0,0.0
98.0,383.87250000000006,0.0,0.0
557.0,1060.29,0.0,0.0
0.0,222.75,0.0,0.0
0.0,222.75,0.0,0.0
163.0,480.39750000000004,0.0,0.0
0.0,133.65,0.0,0.0
467.0,928.125,0.0,0.0
293.0,671.22,0.0,0.0
23.0,273.24,0.0,0.0
15.0,261.36,0.0,0.0
0.0,207.90000000000003,0.0,0.0
442.0,891.0,0.0,0.0
190.0,519.75,0.0,0.0
0.0,133.65,0.0,0.0
0.0,170.775,0.0,0.0
0.0,133.65,0.0,0.0
341.0,742.5,0.0,0.0
128.0,427.68,0.0,0.0
34.0,289.57500000000005,0.0,0.0
0.0,212.35500000000002,0.0,0.0
64.0,334.125,0.0,0.0
845.0,1485.0,0.0,0.0
89.0,371.25,0.0,0.0
0.0,193.04999999999998,0.0,0.0
0.0,218.29500000000004,0.0,0.0
103.0,391.2975,0.0,0.0
0.0,133.65,0.0,0.0
115.0,408.375,0.0,0.0
442.0,891.0,0.0,0.0
140.0,445.5,0.0,0.0
266.0,631.1249999999999,0.0,0.0
555.0,1058.0625,0.0,0.0
79.0,355.6575,0.0,0.0
487.0,957.0825000000001,0.0,0.0
140.0,445.5,0.0,0.0
0.0,197.50500000000002,0.0,0.0
0.0,178.20000000000002,0.0,0.0
193.0,523.4625000000001,0.0,0.0
110.0,400.95000000000005,0.0,0.0
333.0,729.8774999999999,0.0,0.0
333.0,729.8774999999999,0.0,0.0
241.0,594.0,0.0,0.0
0.0,140.3325,0.0,0.0
354.0,761.0625,0.0,0.0
0.0,206.41500000000002,0.0,0.0
241.0,594.0,0.0,0.0
0.0,184.14,0.0,0.0
433.0,877.635,0.0,0.0
86.0,366.0525,0.0,0.0
113.0,405.405,0.0,0.0
19.0,267.3,0.0,0.0
338.0,737.3025,0.0,0.0
666.0,1221.4125000000001,0.0,0.0
89.0,371.25,0.0,0.0
92.0,375.70500000000004,0.0,0.0
0.0,222.75,0.0,0.0
14.0,259.875,0.0,0.0
0.0,222.75,0.0,0.0
0.0,148.5,0.0,0.0
1349.0,2227.5,0.0,0.0
11.0,256.1625,0.0,0.0
341.0,742.5,0.0,0.0
593.0,1113.75,0.0,0.0
39.0,297.7425,0.0,0.0
0.0,222.75,0.0,0.0
89.0,371.25,0.0,0.0
261.0,623.6999999999999,0.0,0.0
0.0,187.85250000000002,0.0,0.0
210.0,548.7075,0.0,0.0
174.0,495.98999999999995,0.0,0.0
0.0,219.78000000000003,0.0,0.0
0.0,222.75,0.0,0.0
1.0,241.3125,0.0,0.0
0.0,133.65,0.0,0.0
0.0,222.75,0.0,0.0
64.0,334.125,0.0,0.0
18.0,265.815,0.0,0.0
98.0,383.87250000000006,0.0,0.0
331.0,727.6500000000001,0.0,0.0
86.0,366.0525,0.0,0.0
0.0,163.35,0.0,0.0
0.0,165.57750000000001,0.0,0.0
241.0,594.0,0.0,0.0
39.0,297.0,0.0,0.0
190.0,519.75,0.0,0.0
0.0,222.75,0.0,0.0
0.0,185.625,0.0,0.0
70.0,342.29249999999996,0.0,0.0
1097.0,1856.25,0.0,0.0
0.0,200.47500000000002,0.0,0.0
153.0,464.805,0.0,0.0
0.0,133.65,0.0,0.0
0.0,193.04999999999998,0.0,0.0
127.0,426.195,0.0,0.0
89.0,371.25,0.0,0.0
0.0,148.5,0.0,0.0
14.0,259.875,0.0,0.0
22.0,272.4975,0.0,0.0
89.0,371.25,0.0,0.0
0.0,222.75,0.0,0.0
431.0,874.665,0.0,0.0
0.0,133.65,0.0,0.0
14.0,259.875,0.0,0.0
593.0,1113.75,0.0,0.0
89.0,371.25,0.0,0.0
0.0,155.1825,0.0,0.0
1601.0,2598.75,0.0,0.0
0.0,185.625,0.0,0.0
89.0,371.25,0.0,0.0
0.0,200.47500000000002,0.0,0.0
140.0,445.5,0.0,0.0
0.0,227.9475,0.0,0.0
0.0,141.07500000000002,0.0,0.0
140.0,445.5,0.0,0.0
0.0,198.99,0.0,0.0
113.0,405.405,0.0,0.0
24.0,275.46750000000003,0.0,0.0
241.0,594.0,0.0,0.0
0.0,133.65,0.0,0.0
0.0,146.27250000000004,0.0,0.0
0.0,222.75,0.0,0.0
39.0,297.0,0.0,0.0
153.0,464.805,0.0,0.0
220.0,564.3000000000001,0.0,0.0
0.0,181.91250000000002,0.0,0.0
39.0,297.0,0.0,0.0
183.0,509.3550000000001,0.0,0.0
341.0,742.5,0.0,0.0
0.0,167.0625,0.0,0.0
0.0,193.04999999999998,0.0,0.0
0.0,185.625,0.0,0.0
200.0,534.6,0.0,0.0
2.0,242.055,0.0,0.0
593.0,1113.75,0.0,0.0
112.0,403.9200000000001,0.0,0.0
0.0,204.93,0.0,0.0
0.0,222.75,0.0,0.0
0.0,163.35,0.0,0.0
0.0,149.98499999999999,0.0,0.0
20.0,268.78499999999997,0.0,0.0
140.0,445.5,0.0,0.0
140.0,445.5,0.0,0.0
263.0,626.6700000000001,0.0,0.0
39.0,297.0,0.0,0.0
307.0,691.2675,0.0,0.0
0.0,176.715,0.0,0.0
0.0,148.5,0.0,0.0
0.0,133.65,0.0,0.0
466.0,926.64,0.0,0.0
