0,1,2,3
1.0,1.0,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.0,1.0,0.0
1.0,3.2208078975,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.0,1.0,0.0
1.0,2.7589329599999997,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.0,1.0,0.0
1.0,2.1615747075,1.0,0.0
1.0,1.613483115,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.0,1.0,0.0
1.0,5.037515985,1.0,0.0
1.0,15.248031269999998,1.0,0.0
1.0,7.297624012499999,1.0,0.0
1.0,1.3363581525,1.0,0.0
1.0,10.3767902625,1.0,0.0
1.0,4.938982664999999,1.0,0.0
1.0,1.0,1.0,0.0
1.0,3.1838579025,1.0,0.0
1.0,1.6319581125,1.0,0.0
1.0,5.831940877499999,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.8043914225,1.0,0.0
1.0,1.0,1.0,0.0
1.0,2.14309971,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.0,1.0,0.0
1.0,11.5961400975,1.0,0.0
1.0,1.3301998199999998,1.0,0.0
1.0,4.815816014999999,1.0,0.0
1.0,5.56713258,1.0,0.0
1.0,10.4999569125,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.08386652,1.0,0.0
1.0,7.5439573125,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.6689081074999998,1.0,0.0
1.0,8.486182184999999,1.0,0.0
1.0,1.13313318,1.0,0.0
1.0,8.356857202499999,1.0,0.0
1.0,1.0,1.0,0.0
1.0,2.672716305,1.0,0.0
1.0,1.0,1.0,0.0
1.0,7.0882407075,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.3178831549999999,1.0,0.0
1.0,7.1498240325,1.0,0.0
1.0,1.0,1.0,0.0
1.0,4.8466076775,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.5580581224999999,1.0,0.0
1.0,1.2994081574999998,1.0,0.0
1.0,1.4472081374999999,1.0,0.0
1.0,26.998129679999998,1.0,0.0
1.0,25.125996599999997,1.0,0.0
1.0,1.0,1.0,0.0
1.0,13.098773227499999,1.0,0.0
1.0,2.3216913525,1.0,0.0
1.0,1.0,1.0,0.0
1.0,2.7404579625,1.0,0.0
1.0,1.4964747975,1.0,0.0
1.0,1.8906080774999998,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.0653915225,1.0,0.0
1.0,2.463333,1.0,0.0
1.0,8.79409881,1.0,0.0
1.0,1.3486748174999998,1.0,0.0
1.0,1.0,1.0,0.0
1.0,3.5410411875,1.0,0.0
1.0,1.835183085,1.0,0.0
1.0,35.0963369175,1.0,0.0
1.0,1.08386652,1.0,0.0
1.0,3.1838579025,1.0,0.0
1.0,1.5826914525,1.0,0.0
1.0,1.0,1.0,0.0
1.0,2.032249725,1.0,0.0
1.0,1.2008748375,1.0,0.0
1.0,1.8536580825,1.0,0.0
1.0,2.9744745975,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.0,1.0,0.0
1.0,5.9427908625,1.0,0.0
1.0,2.327849685,1.0,0.0
1.0,1.3486748174999998,1.0,0.0
1.0,1.99529973,1.0,0.0
1.0,1.2624581625,1.0,0.0
1.0,1.7120164349999998,1.0,0.0
1.0,6.5586241124999995,1.0,0.0
1.0,1.0,1.0,0.0
1.0,6.3615574724999995,1.0,0.0
1.0,9.0342737775,1.0,0.0
1.0,2.38943301,1.0,0.0
1.0,1.8105497549999998,1.0,0.0
1.0,11.2512734775,1.0,0.0
1.0,3.8612744775,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.9398747374999998,1.0,0.0
1.0,1.0,1.0,0.0
1.0,2.1492580425,1.0,0.0
1.0,1.0,1.0,0.0
1.0,2.672716305,1.0,0.0
1.0,19.9345223025,1.0,0.0
1.0,1.6935414375,1.0,0.0
1.0,1.2747748275,1.0,0.0
1.0,2.9744745975,1.0,0.0
1.0,13.843931459999999,1.0,0.0
1.0,2.6357663099999997,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.8290247524999999,1.0,0.0
1.0,1.7181747674999999,1.0,0.0
1.0,5.5486575825,1.0,0.0
1.0,15.8453895225,1.0,0.0
1.0,1.0,1.0,0.0
1.0,2.9252079374999997,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.9583497349999999,1.0,0.0
1.0,1.6935414375,1.0,0.0
1.0,4.5694827149999995,1.0,0.0
1.0,1.45336647,1.0,0.0
1.0,1.0,1.0,0.0
1.0,3.6949994999999998,1.0,0.0
1.0,1.1269748474999999,1.0,0.0
1.0,6.638682435,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.170083175,1.0,0.0
1.0,1.9645080675,1.0,0.0
1.0,1.0,1.0,0.0
1.0,3.510249525,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.5888497849999998,1.0,0.0
1.0,1.0,1.0,0.0
1.0,2.16773304,1.0,0.0
1.0,2.26626636,1.0,0.0
1.0,2.0876747174999997,1.0,0.0
1.0,8.1967405575,1.0,0.0
1.0,4.13839944,1.0,0.0
1.0,1.0,1.0,0.0
1.0,2.7527746275,1.0,0.0
1.0,2.6049746474999997,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.0,1.0,0.0
1.0,4.877399339999999,1.0,0.0
1.0,2.51259966,1.0,0.0
1.0,3.2700745574999996,1.0,0.0
1.0,1.2994081574999998,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.5826914525,1.0,0.0
1.0,7.599382305,1.0,0.0
1.0,1.9275580724999999,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.0,1.0,0.0
1.0,2.1738913725,1.0,0.0
1.0,5.2407409575,1.0,0.0
1.0,1.0,1.0,0.0
1.0,2.451016335,1.0,0.0
1.0,1.1885581724999998,1.0,0.0
1.0,3.3193412175,1.0,0.0
1.0,3.0175829249999997,1.0,0.0
1.0,2.4818079975,1.0,0.0
1.0,1.0,1.0,0.0
1.0,15.753014534999998,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.0,1.0,0.0
1.0,2.68503297,1.0,0.0
1.0,5.1175743075,1.0,0.0
1.0,1.2686164949999998,1.0,0.0
1.0,1.785916425,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.0,1.0,0.0
1.0,8.5416071775,1.0,0.0
1.0,151.48266283499999,1.0,0.0
1.0,1.0,1.0,0.0
1.0,6.293815814999999,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.0,1.0,0.0
1.0,5.185315965,1.0,0.0
1.0,4.2677244225,1.0,0.0
1.0,9.4407237225,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.0,1.0,0.0
1.0,3.1407495749999996,1.0,0.0
1.0,4.2184577625,1.0,0.0
1.0,1.1516081775,1.0,0.0
1.0,1.0,1.0,0.0
1.0,3.4486662,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.0,1.0,0.0
1.0,6.57709911,1.0,0.0
1.0,1.2994081574999998,1.0,0.0
1.0,2.3216913525,1.0,0.0
1.0,1.6196414474999998,1.0,0.0
1.0,7.7779739475,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.416416475,1.0,0.0
1.0,5.1791576325,1.0,0.0
1.0,1.89676641,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.0,1.0,0.0
1.0,7.9627239224999995,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.0,1.0,0.0
1.0,2.4202246725,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.3794664799999998,1.0,0.0
1.0,4.6618577025,1.0,0.0
1.0,1.5087914624999998,1.0,0.0
1.0,52.25960959499999,1.0,0.0
1.0,2.1554163749999997,1.0,0.0
1.0,1.0,1.0,0.0
1.0,10.265940277499999,1.0,0.0
1.0,2.1246247124999997,1.0,0.0
1.0,1.0,1.0,0.0
1.0,5.111415975,1.0,0.0
1.0,1.0,1.0,0.0
1.0,3.3562912125,1.0,0.0
1.0,53.76224272499999,1.0,0.0
1.0,2.9375246025,1.0,0.0
1.0,1.0,1.0,0.0
1.0,7.4207906625,1.0,0.0
1.0,1.6196414474999998,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.7428080975,1.0,0.0
1.0,1.2686164949999998,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.2686164949999998,1.0,0.0
1.0,1.0,1.0,0.0
1.0,11.8671067275,1.0,0.0
1.0,1.7489664299999998,1.0,0.0
1.0,10.22283195,1.0,0.0
1.0,2.5002829949999996,1.0,0.0
1.0,1.416416475,1.0,0.0
1.0,1.120816515,1.0,0.0
1.0,7.1990906924999996,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.0038081975,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.0,1.0,0.0
1.0,2.3093746874999996,1.0,0.0
1.0,7.032815715,1.0,0.0
1.0,12.944814914999998,1.0,0.0
1.0,26.634788062499997,1.0,0.0
1.0,1.3363581525,1.0,0.0
1.0,1.0,1.0,0.0
1.0,10.3459986,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.9706663999999998,1.0,0.0
1.0,1.1269748474999999,1.0,0.0
1.0,1.0,1.0,0.0
1.0,3.4486662,1.0,0.0
1.0,2.8882579424999997,1.0,0.0
1.0,3.263916225,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.4903164649999998,1.0,0.0
1.0,1.0,1.0,0.0
1.0,2.2601080275,1.0,0.0
1.0,1.40409981,1.0,0.0
1.0,278.65222896,1.0,0.0
1.0,1.9090830749999999,1.0,0.0
1.0,1.0,1.0,0.0
1.0,4.9081910025,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.4225748075,1.0,0.0
1.0,1.662749775,1.0,0.0
1.0,1.6873831049999999,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.0,1.0,0.0
1.0,2.51259966,1.0,0.0
1.0,1.0,1.0,0.0
1.0,10.0996653,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.7982330899999999,1.0,0.0
1.0,2.61113298,1.0,0.0
1.0,1.0,1.0,0.0
1.0,6.4292991299999995,1.0,0.0
1.0,6.0536408475,1.0,0.0
1.0,5.3515909425,1.0,0.0
1.0,4.113766109999999,1.0,0.0
1.0,5.93663253,1.0,0.0
1.0,1.8536580825,1.0,0.0
1.0,1.0,1.0,0.0
1.0,11.559190102499999,1.0,0.0
1.0,6.9404407274999995,1.0,0.0
1.0,5.3639076075,1.0,0.0
1.0,4.7234410275,1.0,0.0
1.0,1.2870914924999999,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.096183185,1.0,0.0
1.0,1.0,1.0,0.0
1.0,32.916287212499995,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.6996997699999998,1.0,0.0
1.0,1.416416475,1.0,0.0
1.0,1.0,1.0,0.0
1.0,5.825782545,1.0,0.0
1.0,7.9873572525,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.0,1.0,0.0
1.0,4.38473274,1.0,0.0
1.0,33.470537137499996,1.0,0.0
1.0,3.1222745775,1.0,0.0
1.0,2.3832746774999998,1.0,0.0
1.0,10.56769857,1.0,0.0
1.0,1.0284415274999998,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.0,1.0,0.0
1.0,6.226074157499999,1.0,0.0
1.0,9.403773727499999,1.0,0.0
1.0,4.58179938,1.0,0.0
1.0,2.9806329299999996,1.0,0.0
1.0,1.0,1.0,0.0
1.0,8.221373887499999,1.0,0.0
1.0,3.1838579025,1.0,0.0
1.0,2.8266746174999997,1.0,0.0
1.0,3.3809245425,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.3117248225,1.0,0.0
1.0,1.2501414974999998,1.0,0.0
1.0,3.190016235,1.0,0.0
1.0,23.875855102499997,1.0,0.0
1.0,7.61169897,1.0,0.0
1.0,4.65569937,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.5087914624999998,1.0,0.0
1.0,1.0,1.0,0.0
1.0,3.1099579124999996,1.0,0.0
1.0,1.5334247925,1.0,0.0
1.0,1.0,1.0,0.0
1.0,3.9351744674999996,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.0,1.0,0.0
1.0,2.9128912725,1.0,0.0
1.0,2.29089969,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.0,1.0,0.0
1.0,5.7580408875,1.0,0.0
1.0,2.9005746075,1.0,0.0
1.0,4.791182685,1.0,0.0
1.0,1.0469165249999999,1.0,0.0
1.0,1.9398747374999998,1.0,0.0
1.0,19.4911223625,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.25629983,1.0,0.0
1.0,1.0,1.0,0.0
1.0,33.445903807499995,1.0,0.0
1.0,10.8325068675,1.0,0.0
1.0,31.345912424999998,1.0,0.0
1.0,3.5287245224999997,1.0,0.0
1.0,9.865648665,1.0,0.0
1.0,1.1885581724999998,1.0,0.0
1.0,1.2008748375,1.0,0.0
1.0,1.77359976,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.3301998199999998,1.0,0.0
1.0,1.170083175,1.0,0.0
1.0,1.0,1.0,0.0
1.0,14.151848085,1.0,0.0
1.0,1.0,1.0,0.0
1.0,5.1729993,1.0,0.0
1.0,2.204683035,1.0,0.0
1.0,3.5779911825,1.0,0.0
1.0,25.064413275,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.0,1.0,0.0
1.0,2.771249625,1.0,0.0
1.0,1.9090830749999999,1.0,0.0
1.0,2.36479968,1.0,0.0
1.0,2.4325413375,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.7551247625,1.0,0.0
1.0,1.0,1.0,0.0
1.0,4.0213911225,1.0,0.0
1.0,5.653349234999999,1.0,0.0
1.0,1.4964747975,1.0,0.0
1.0,2.4941246625,1.0,0.0
1.0,8.17826556,1.0,0.0
1.0,1.5703747874999998,1.0,0.0
1.0,20.9198555025,1.0,0.0
1.0,12.969448244999999,1.0,0.0
1.0,17.717522602499997,1.0,0.0
1.0,1.0,1.0,0.0
1.0,13.708448144999998,1.0,0.0
1.0,17.735997599999997,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.0,1.0,0.0
1.0,2.9806329299999996,1.0,0.0
1.0,11.405231789999998,1.0,0.0
1.0,3.2823912225,1.0,0.0
1.0,1.0,1.0,0.0
1.0,14.989381304999998,1.0,0.0
1.0,1.0,1.0,0.0
1.0,26.148279794999997,1.0,0.0
1.0,2.4325413375,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.0,1.0,0.0
1.0,4.06449945,1.0,0.0
1.0,7.045132379999999,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.35483315,1.0,0.0
1.0,2.04456639,1.0,0.0
1.0,1.4779997999999999,1.0,0.0
1.0,5.5301825849999995,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.55189979,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.2870914924999999,1.0,0.0
1.0,1.3609914825,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.9213997399999998,1.0,0.0
1.0,1.0,1.0,0.0
1.0,8.3075905425,1.0,0.0
1.0,1.7304914324999998,1.0,0.0
1.0,7.753340617499999,1.0,0.0
1.0,1.0,1.0,0.0
1.0,5.22226596,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.2316665,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.2378248324999999,1.0,0.0
1.0,3.263916225,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.0,1.0,0.0
1.0,2.3955913425,1.0,0.0
1.0,1.3240414875,1.0,0.0
1.0,4.821974347499999,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.120816515,1.0,0.0
1.0,1.0,1.0,0.0
1.0,3.1407495749999996,1.0,0.0
1.0,1.4903164649999998,1.0,0.0
1.0,1.50263313,1.0,0.0
1.0,1.0,1.0,0.0
1.0,5.838099209999999,1.0,0.0
1.0,1.0,1.0,0.0
1.0,4.372416074999999,1.0,0.0
1.0,7.4207906625,1.0,0.0
1.0,2.26626636,1.0,0.0
1.0,10.044240307499999,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.0,1.0,0.0
1.0,13.191148214999998,1.0,0.0
1.0,1.0,1.0,0.0
1.0,2.4694913324999996,1.0,0.0
1.0,1.0,1.0,0.0
1.0,2.2724246925,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.391783145,1.0,0.0
1.0,3.0976412475,1.0,0.0
1.0,2.29089969,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.0,1.0,0.0
1.0,2.5803413175,1.0,0.0
1.0,1.9829830649999998,1.0,0.0
1.0,1.8659747475,1.0,0.0
1.0,3.7381078275,1.0,0.0
1.0,3.5656745174999998,1.0,0.0
1.0,18.764439127499998,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.5457414575,1.0,0.0
1.0,4.236932759999999,1.0,0.0
1.0,2.24163303,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.0,1.0,0.0
1.0,2.0014580625,1.0,0.0
1.0,1.2193498349999998,1.0,0.0
1.0,1.2870914924999999,1.0,0.0
1.0,1.1269748474999999,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.0,1.0,0.0
1.0,2.3155330199999997,1.0,0.0
1.0,1.0,1.0,0.0
1.0,3.387082875,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.0,1.0,0.0
1.0,3.15306624,1.0,0.0
1.0,4.9697743275,1.0,0.0
1.0,1.5272664599999999,1.0,0.0
1.0,7.4577406575,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.7304914324999998,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.564216455,1.0,0.0
1.0,1.0,1.0,0.0
1.0,2.3586413475,1.0,0.0
1.0,3.5040911925,1.0,0.0
1.0,23.118380204999998,1.0,0.0
1.0,42.615660899999995,1.0,0.0
1.0,1.8906080774999998,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.0,1.0,0.0
1.0,2.4756496649999997,1.0,0.0
1.0,4.926666,1.0,0.0
1.0,1.4718414675,1.0,0.0
1.0,2.5926579825,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.7797580924999998,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.5087914624999998,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.022283195,1.0,0.0
1.0,1.0,1.0,0.0
1.0,2.7404579625,1.0,0.0
1.0,1.0,1.0,0.0
1.0,6.164490832499999,1.0,0.0
1.0,1.0,1.0,0.0
1.0,9.9580236525,1.0,0.0
1.0,1.3609914825,1.0,0.0
1.0,1.293249825,1.0,0.0
1.0,1.1392915124999998,1.0,0.0
1.0,5.1483659699999995,1.0,0.0
1.0,1.8536580825,1.0,0.0
1.0,3.0976412475,1.0,0.0
1.0,2.5064413274999997,1.0,0.0
1.0,1.0,1.0,0.0
1.0,14.1826397475,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.2624581625,1.0,0.0
1.0,1.8782914124999999,1.0,0.0
1.0,1.5457414575,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.13313318,1.0,0.0
1.0,1.465683135,1.0,0.0
1.0,1.3671498149999999,1.0,0.0
1.0,2.549549655,1.0,0.0
1.0,1.3733081475,1.0,0.0
1.0,1.2131915025,1.0,0.0
1.0,4.5140577225,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.0,1.0,0.0
1.0,2.6788746375,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.0,1.0,0.0
1.0,6.8295907425,1.0,0.0
1.0,2.48796633,1.0,0.0
1.0,6.0413241824999995,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.8598164149999998,1.0,0.0
1.0,1.5950081175,1.0,0.0
1.0,3.2454412274999997,1.0,0.0
1.0,1.0,1.0,0.0
1.0,5.37006594,1.0,0.0
1.0,3.0175829249999997,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.0,1.0,0.0
1.0,2.3771163449999997,1.0,0.0
1.0,3.3193412175,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.0,1.0,0.0
1.0,8.7140404875,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.0,1.0,0.0
1.0,4.40936607,1.0,0.0
1.0,1.5087914624999998,1.0,0.0
1.0,2.106149715,1.0,0.0
1.0,1.0,1.0,0.0
1.0,2.3155330199999997,1.0,0.0
1.0,2.2785830249999997,1.0,0.0
1.0,3.6580495049999997,1.0,0.0
1.0,2.3832746774999998,1.0,0.0
1.0,1.28093316,1.0,0.0
1.0,3.4671411974999997,1.0,0.0
1.0,2.4140663399999998,1.0,0.0
1.0,1.0161248625,1.0,0.0
1.0,1.45336647,1.0,0.0
1.0,1.0,1.0,0.0
1.0,7.7902906125,1.0,0.0
1.0,4.2677244225,1.0,0.0
1.0,1.0,1.0,0.0
1.0,22.5333386175,1.0,0.0
1.0,1.0,1.0,0.0
1.0,4.1445577725,1.0,0.0
1.0,1.6812247724999998,1.0,0.0
1.0,2.0137747275,1.0,0.0
1.0,1.8413414174999998,1.0,0.0
1.0,1.0,1.0,0.0
1.0,3.3993995399999997,1.0,0.0
1.0,2.9128912725,1.0,0.0
1.0,2.549549655,1.0,0.0
1.0,1.0,1.0,0.0
1.0,2.1184663799999996,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.6381164449999999,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.6196414474999998,1.0,0.0
1.0,1.884449745,1.0,0.0
1.0,1.4348914725,1.0,0.0
1.0,2.7527746275,1.0,0.0
1.0,5.37006594,1.0,0.0
1.0,1.9029247425,1.0,0.0
1.0,1.243983165,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.4102581424999998,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.0,1.0,0.0
1.0,2.007616395,1.0,0.0
1.0,1.0284415274999998,1.0,0.0
1.0,3.3562912125,1.0,0.0
1.0,12.932498249999998,1.0,0.0
1.0,1.18239984,1.0,0.0
1.0,2.721982965,1.0,0.0
1.0,1.6442747775,1.0,0.0
1.0,2.3216913525,1.0,0.0
1.0,46.95112698,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.0,1.0,0.0
1.0,3.8612744775,1.0,0.0
1.0,6.2383908224999995,1.0,0.0
1.0,1.0,1.0,0.0
1.0,54.334967647499994,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.0,1.0,0.0
1.0,360.53341788,1.0,0.0
1.0,1.0407581925,1.0,0.0
1.0,2.7342996299999998,1.0,0.0
1.0,3.3378162149999997,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.0,1.0,0.0
1.0,7.808765609999999,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.0,1.0,0.0
1.0,3.47329953,1.0,0.0
1.0,3.25159956,1.0,0.0
1.0,9.120490432499999,1.0,0.0
